ID,PARENT_ID,TYPE,TITLE,HOURS_OR_MARKS,DETAILS,STATUS_TAG
LAB276,LAB275,LAB,List of Laboratory Experiments,,"Group A: Compulsory
Write a C program to:
1. Perform following String operations with and without pointers to arrays (without using the
library functions):
a. substring
b. palindrome
c. compare
d. copy
e. reverse
2. Implement Database Management using array of structures with operations Create, Display,
Modify, Append, Search and Sort. (For any database like Employee or Bank database with
and without pointers to structures)
3. Implement Stack and Queue using arrays.
4. Create a singly linked list with options:
a. Insert (at front, at end, in the middle)
b. Delete (at front, at end, in the middle)
c. Display
d. Display Reverse
e. Revert the SLL
5. Implement Binary search tree with operations Create, search, and recursive traversal.
6. Implement Graph using adjacency Matrix with BFS & DFS traversal.
Group B: [Any 3 to be performed]
Write a C program to:
7. Implement stack and queue using linked list.
8. Implement assignment 2 using files.
9. Add two polynomials using linked list.
10. Reverse a doubly linked list.
11. Evaluate postfix expression (input will be postfix expression).
12. Reverse and Sort stack using recursion.
13. Implement inorder tree traversal without recursion.
14. To find inorder predecessor and successor of a given key in BST.
15. Implement Quicksort.
Group C: [Any 1 to be performed]
Write a C program to:
16. Implement merge sort for doubly linked list.
17.
Construct a tree from given in order and preorder traversal.
18.
Implement Dijkstra‟s Algorithm.
19.
Implement Circular Linked List with various operations.
20. Represent graph using adjacency list or matrix and generate minimum spanning tree using
Prim‟s algorithm.
Group Assignment
 Make Group of 4 students in a batch (Batch of 20)
 Group will select any one topic as group assignment",PENDING
LAB277,LAB276,LAB," After completing the assignment, the respective group will present it during the practical slot.",," Distribution of work in a group during presentation may contain:
 Algorithm / Flowchart
 Program Explanation
 Applications",PENDING
LAB278,LAB277,LAB,Virtual LAB Links:,,"1. Data Structures - I:
https://ds1-iiith.vlabs.ac.in/data-structures-1/
2. Data Structures - II:
https://ds2-iiith.vlabs.ac.in/data-structures-2/",PENDING
LAB279,LAB278,LAB,3. Data Structures Lab:,,http://cse01-iiith.vlabs.ac.in/,PENDING
LAB280,LAB279,LAB,4. Computer Programming Lab:,,http://cse02-iiith.vlabs.ac.in/,PENDING
LAB281,LAB280,LAB,Note: Additional (min.2) practicals are to be performed using Virtual Lab.,,"Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)",PENDING
LAB282,LAB281,LAB,204189: Electronic Skill Development Lab,,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB283,LAB282,LAB,Practical: 02 hrs. / week 01 Term Work: 25 Marks,,"Prerequisite Courses, if any: Basic Electronics Engineering, Fundamentals of Programming, Open-
source electronics platform based on easy-to-use hardware and software (preferably Arduino)
Companion Course, if any: Any one of the following:",PENDING
LAB284,LAB283,LAB,1. Jeremy Blum PCB tutorials.,,,PENDING
LAB285,LAB284,LAB,2. OrCAD basic Tutorials.,,"List of Assignments [Min. 10 has to be completed]
Group A: Application of Electronics Principles in Practice
1. Electronic Components and Connections (Bread boarding).
2. Introduction and applications using Arduino and micro python.
3. Using Sensors & Actuators and their interfacing with Arduino (Motor Driver with relays ,
Reversible motor, SSR).
4. Wireless Connectivity to Arduino .
Group B: Hardware Design, Fault Finding, Testing, Repair and Measuring
5. Drawing layout of PCB using PCB design software.
6. Single layer PCB design for a simple electronic circuit.
7.
Using test equipment for testing, fault finding & repair etc.
8.
Use of measuring equipment for measurement of signals.
9.
Using Simulation software for design & testing of electronic circuits.
Group C: Assembly, SMD Overview, Power Budgeting, Batteries (Lead Acid ,
LiPo), Solar
10. Assemble and utilize mechanical parts such as DC Motor, AC Motor, Stepper motor Solenoid,
sensors etc., connect and assemble mechanical parts to form a working unit , Wire and form
cables. industry standards
11. Assemble and use various types of parts and surface mounted devise parts, Assemble parts to
standard determined by IPC-A-610, Work to correct sequences and tolerances, Accurately
solder components using lead free solder to comply with
12. Calculation of Power budget for an electronic circuit.
13. Study & Use of various types of Batteries.
14. Study of various solar power generation systems.
Learning Resources
Reference Books:
1. R S Khandpur, “Printed Circuit Boards: Design - Fabrication and Assembly”, Tata McGraw Hill
2. Simon Monk “Hacking Electronics”, McGraw Hill
Web resources:
1. https://github.com/arduino/Arduino",PENDING
LAB286,LAB285,LAB,2. https://spoken-tutorial.org/tutorialsearch/?search_foss=Arduino&search_language=English,,"3. https://worldskillsindia.co.in/worldskill/file/2019/Electronics.pdf
4. https://worldskills.org/what/projects/wsss/
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)
204190: Mandatory Audit Course - 3
Teaching Scheme: Credit Examination Scheme:
-- -- --
List of Courses to be opted (Any one) under Mandatory Audit Course 3
 Technical English For Engineers
 Ecology and Environment
 Ecology and Society
 German I
 Science, Technology and Society
 Introduction to Japanese Language and Culture
GUIDELINES FOR CONDUCTION OF AUDIT COURSE
In addition to credits courses, it is mandatory that there should be audit course (non-credit
course) from second year of Engineering. The student will be awarded grade as AP on successful
completion of audit course. The student may opt for two of the audit courses (One in each
semester). Such audit courses can help the student to get awareness of different issues which
make impact on human lives and enhance their skill sets to improve their employability. List of
audit courses offered in the semester is provided in the curriculum. Student can choose one of the
audit course from list of courses mentioned. Evaluation of audit course will be done at institute
level.
The student registered for audit course shall be awarded the grade AP and shall be
included such grade in the Semester grade report for that course, provided student has the
minimum attendance as prescribed by the Savitribai Phule Pune University and satisfactory in-
semester performance and secured a passing grade in that audit course. No grade points are
associated with this 'AP' grade and performance in these courses is not accounted in the
calculation of the performance indices SGPA and CGPA. Evaluation of audit course will be done
at institute level itself.
Selecting an Audit Course:
Using NPTEL Platform:
NPTEL is an initiative by MHRD to enhance learning effectiveness in the field of
technical education by developing curriculum based video courses and web based e-courses.
The details of NPTEL courses are available on its official website www.nptel.ac.in
 Student can select any one of the courses mentioned above and has to register for
the corresponding online course available on the NPTEL platform as an Audit
course.
 Once the course is completed the student can appear for the examination as per
the guidelines on the NPTEL portal.
 After clearing the examination successfully; student will be awarded with
certificate.
Assessment of an Audit Course:
 The assessment of the course will be done at the institute level. The institute has
to maintain the record of the various audit courses opted by the students. The
audit course opted by the students could be interdisciplinary.
 During the course students will be submitting the online assignments. A copy of
same students can submit as a part of term work for the corresponding Audit
course.
 On the satisfactory submission of assignments, the institute can mark as “Present”
and the student will be awarded the grade AP on the marksheet.
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)
204191: Signals & Systems
Teaching Scheme: Credit Examination Scheme:
Theory: 03 hrs. / week 03 + 01 = 04 In-Sem (Theory): 30 Marks",PENDING
LAB287,LAB286,LAB,Tutorial: 01 hr. / week End Sem (Theory): 70 Marks,,"Term Work: 25 Marks
Prerequisite Courses, if any: --",PENDING
LAB288,LAB287,LAB,"Companion Course, if any: 204195 - Signal & Control Systems Lab",,"Course Objectives:
 To understand the mathematical representation of continuous and discrete time signals and systems.
 To classify signals and systems into different categories.
 To analyze Linear Time Invariant (LTI) systems in time and transform domains.
 To build basics for understanding of courses such as signal processing, control system and
communication.
 To develop basis of probability and random variables.
Course Outcomes: On completion of the course, learner will be able to -",PENDING
CO340,LAB287,CO,CO1,,"Identify, classify basic signals and perform operations on signals.",PENDING
CO341,LAB287,CO,CO2,,"Identify, Classify the systems based on their properties in terms of input output relation and in
terms of impulse response and will be able to determine the convolution between to signals.",PENDING
CO342,LAB287,CO,CO3,,Analyze and resolve the signals in frequency domain using Fourier series and Fourier Transform.,PENDING
CO343,LAB287,CO,CO4,,"Resolve the signals in complex frequency domain using Laplace Transform, and will be able to
apply and analyze the LTI systems using Laplace Transforms.",PENDING
CO344,LAB287,CO,CO5,,"Define and Describe the probability, random variables and random signals. Compute the
probability of a given event, model, compute the CDF and PDF.",PENDING
CO345,LAB287,CO,CO6,,"Compute the mean, mean square, variance and standard deviation for given random variables
using PDF.
Course Contents",PENDING
UNT277,CO345,UNIT,Unit I: Introduction to Signals & Systems (07 Hrs),,"Signals: Introduction, Graphical, Functional, Tabular and Sequence representation of Continuous and
Discrete time signals. Basics of Elementary signals: Unit step, Unit ramp, Unit parabolic, Impulse,
Sinusoidal, Real exponential, Complex exponential, Rectangular pulse, Triangular, Signum, Sinc and
Gaussian function.
Operations on signals: time shifting, time reversal, time scaling, amplitude scaling, signal addition,
subtraction, signal multiplication. Communication, control system and Signal processing examples.
Classification of signals: Deterministic, Random, periodic , Non periodic, Energy , Power, Causal , Non-
Causal, Even and odd signal.
Systems: Introduction, Classification of Systems: Lumped Parameter and Distributed Parameter System,
static and dynamic systems, causal and non-causal systems, Linear and Non- linear systems, time variant
and time invariant systems, stable and unstable systems, invertible and non- invertible systems.
Mapping of Course CO1: Identify, classify basic signals and perform operations on signals.
Outcomes for Unit I",PENDING
UNT278,UNT277,UNIT,Unit Ii: Time domain representation of LTI System (07 Hrs),,"Input-output relation, definition of impulse response, convolution sum, convolution integral, computation
of convolution integral using graphical method for unit step to unit step, unit step to exponential,
exponential to exponential, unit step to rectangular and rectangular to rectangular only. Computation of
convolution sum. Properties of convolution. System interconnection, system properties in terms of impulse
response, step response in terms of impulse response.
Mapping of Course CO2: Identify, Classify the systems based on their properties in terms of
Outcomes for Unit II input output relation and in terms of impulse response and will be
able to determine the convolution between to signals.",PENDING
UNT279,UNT278,UNIT,Unit Iii: Fourier Series (07 Hrs),,"Fourier series (FS) representation of periodic Continuous Time (CT) signals, Dirichlet condition for
existence of Fourier series, orthogonality, basis functions, Amplitude and phase response, FS representation
of CT signals using trigonometric and exponential Fourier series. Applications of Fourier series, properties
of Fourier series and their physical significance, Gibbs phenomenon.
Mapping of Course CO3: Analyze and resolve the signals in frequency domain using Fourier
Outcomes for Unit series and Fourier Transform.
III",PENDING
UNT280,UNT279,UNIT,Unit Iv: Fourier Transform (07 Hrs),,"Fourier Transform (FT) representation of aperiodic CT signals, Dirichlet condition for existence of Fourier
transform, evaluation of magnitude and phase response, FT of standard CT signals, Properties and their
significance, Interplay between time and frequency domain using sinc and rectangular signals, Fourier
Transform for periodic signals.
Mapping of Course CO3: Analyze and resolve the signals in frequency domain using Fourier
Outcomes for Unit IV series and Fourier Transform.",PENDING
UNT281,UNT280,UNIT,Unit V: Laplace Transform (07 Hrs),,"Definition of Laplace Transform (LT), Limitations of Fourier transform and need of Laplace transform,
ROC, Properties of ROC, Laplace transform of standard periodic and aperiodic functions, properties of
Laplace transform and their significance, Laplace transform evaluation using properties, Inverse Laplace
transform based on partial fraction expansion, stability considerations in S domain, Application of Laplace
transforms to the LTI system analysis.
Mapping of Course CO4: Resolve the signals in complex frequency domain using Laplace
Outcomes for Unit V Transform, and will be able to apply and analyze the LTI systems
using Laplace Transforms.",PENDING
UNT282,UNT281,UNIT,Unit Vi: Probability and Random Variables (07 Hrs),,"Probability: Experiment, sample space, event, probability, conditional probability and statistical
independence, Bayes theorem, Uniform and Gaussian probability models.
Random variables: Continuous and Discrete random variables, cumulative distributive function,
Probability density function, properties of CDF and PDF. Statistical averages, mean, moments and
expectations, standard deviation and variance.
Mapping of Course CO5: Define and Describe the probability, random variables and
Outcomes for Unit VI random signals. Compute the probability of a given event, model,
compute the CDF and PDF.",PENDING
CO346,UNT281,CO,CO6,,"Compute the mean, mean square, variance and standard deviation
for given random variables using PDF.
Learning Resources
Text Books:
1. Simon Haykins and Barry Van Veen, “Signals and Systems”, Wiley India, 2nd Edition.
2. M.J. Roberts “Signal and Systems”, Tata McGraw Hill 2007.
Reference Books:
1. Charles Phillips, “Signals, Systems and Transforms”, Pearson Education, 3rd Edition.
2. Peyton Peebles, “Probability, Random Variable, Random Processes”, Tata Mc Graw Hill, 4th
Edition.
3. A. Nagoor Kanni “Signals and Systems”, Mc Graw Hill, 2nd Edition.
MOOC / NPTEL Courses:
1. NPTEL Course “Principles of Signals & System”
https://nptel.ac.in/courses/108/104/108104100/
2. Lecture Series on, “Signals & Systems”
http://www.nptelvideos.in/2012/12/signals-and-system.html
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)
204192: Control Systems
Teaching Scheme: Credit Examination Scheme:
Theory: 03 hrs. / week 03 In-Sem (Theory): 30 Marks
End Sem (Theory): 70 Marks
Prerequisite Courses, if any: --",PENDING
LAB289,CO346,LAB,"Companion Course, if any: 204195 - Signal & Control Systems Lab",,"Course Objectives:
 To Introduce elements of control system and their modeling using various Techniques.
 To get acquainted with the methods for analyzing the time response and Stability of System
 To Introduce and analyze the frequency response and Stability of System
 To Introduce concept of root locus, Bode plots, Nyquist plots.
 To Introduce State Variable Analysis method.
 To get acquainted with Concepts of PID controllers and IoT based Industrial Automation.
Course Outcomes: On completion of the course, learner will be able to -",PENDING
CO347,CO346,CO,CO1,,"Determine and use models of physical systems in forms suitable for use in the analysis and
design of control systems.",PENDING
CO348,CO346,CO,CO2,,Determine the (absolute) stability of a closed-loop control system.,PENDING
CO349,CO346,CO,CO3,,Perform time domain analysis of control systems required for stability analysis.,PENDING
CO350,CO346,CO,CO4,,Perform frequency domain analysis of control systems required for stability analysis.,PENDING
CO351,CO346,CO,CO5,,"Apply root-locus, Frequency Plots technique to analyze control systems.",PENDING
CO352,CO346,CO,CO6,,Express and solve system equations in state variable form.,PENDING
CO353,CO346,CO,CO7,,"Differentiate between various digital controllers and understand the role of the controllers in
Industrial automation.
Course Contents",PENDING
UNT283,CO353,UNIT,Unit I: Introduction to Control Systems & its (06 Hrs),,"modelling
Basic Elements of Control System, Open loop and Closed loop systems, Differential equations and
Transfer function, Modeling of Electric systems, Translational and rotational mechanical systems, Block
diagram reduction Techniques, Signal flow graph.
Mapping of Course CO1: Determine and use models of physical systems in forms suitable
Outcomes for Unit I for use in the analysis and design of control systems.",PENDING
UNT284,UNT283,UNIT,Unit Ii: Time domain analysis (06 Hrs),,"Time domain analysis: transient response and steady state response, standard test inputs for time domain
analysis, order and type of a system, transient analysis of first and second order systems, time domain
specifications of second order under damped system from its step response, Steady state error and static
error constants.
Mapping of Course CO2: Determine the (absolute) stability of a closed-loop control system.
Outcomes for Unit II",PENDING
UNT285,UNT284,UNIT,Unit Iii: Stability analysis (08 Hrs),,"Characteristic equation of a system, concept of pole and zero, response of various pole locations in s-plane,
concept of stability absolute stability, relative stability, stability of system from pole locations, Routh Hurwitz
stability criterion, Root locus: definition, magnitude and angle conditions, construction of root locus, concept
of dominant poles, effect of addition of pole and zero on root locus. Application of root locus for stability
analysis.
Mapping of Course CO3: Perform time domain analysis of control systems required for
Outcomes for Unit stability analysis.
III",PENDING
UNT286,UNT285,UNIT,Unit Iv: Frequency domain analysis (08 Hrs),,"Frequency response and frequency domain specifications, correlation between time domain and frequency
domain specifications, polar plot, Nyquist stability criterion and construction of Nyquist plot, Bode plot,
determination of frequency domain specifications and stability analysis using Nyquist plot and Bode plot.
Mapping of Course CO4: Perform frequency domain analysis of control systems required
Outcomes for Unit IV for stability analysis.",PENDING
CO354,UNT285,CO,CO5,,"Apply root-locus, Frequency Plots technique to analyze control
systems.",PENDING
UNT287,CO354,UNIT,Unit V: State space representation (06 Hrs),,"State space advantages and representation, Transfer function from State space, physical variable form,
phase variable forms: controllable canonical form, observable canonical form, Solution of homogeneous
state equations, state transition matrix and its properties, computation of state transition matrix by Laplace
transform method only.
Mapping of Course CO6: Express and solve system equations in state variable form.
Outcomes for Unit V",PENDING
UNT288,UNT287,UNIT,Unit Vi: Controllers and Digital Control Systems (06 Hrs),,"Concept of Controller, Basic ON-OFF Controller, Concept of Dead Zone, Introduction to P, I, D, PI, PD
and PID controller, OFFSET of Controller, Integral Reset, PID Characteristics. Concept of Zeigler-
Nicholas method.
Concept of Industrial Automation, Need of IoT based Industrial Automation.
Mapping of Course CO7: Differentiate between various digital controllers and understand
Outcomes for Unit VI the role of the controllers in industrial automation.
Learning Resources
Text Books:
1. N. J. Nagrath and M. Gopal, “Control System Engineering”, New Age International Publishers, 5th
Edition.
2. K. Ogata, “Modern Control Engineering”, Prentice Hall India Learning Private Limited; 5th Edition.
Reference Books:
1. Benjamin C. Kuo, “Automatic control systems”, Prentice Hall of India, 7th Edition.
2. M. Gopal, “Control System – Principles and Design”, Tata McGraw Hill, 4th Edition.
3. Schaum‟s Outline Series, “Feedback and Control Systems” Tata McGraw-Hill.
4. John J. D‟Azzo and Constantine H. Houpis, “Linear Control System Analysis and Design”, Tata
McGraw-Hill, Inc.
5. Richard C. Dorf and Robert H. Bishop, “Modern Control Systems”, Addison – Wesley.
MOOC / NPTEL Courses:
1. NPTEL Course “Control System”
https://nptel.ac.in/courses/107/106/107106081/
2. NPTEL Course “Control System Design”
https://nptel.ac.in/courses/115/108/115108104/
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)
204193: Principles of Communication Systems
Teaching Scheme: Credit Examination Scheme:
Theory: 03 hrs. / week 03 In-Sem (Theory): 30 Marks
End Sem (Theory): 70 Marks
Prerequisite Courses, if any: --
Companion Course, if any: 204191 - Signals & Systems",PENDING
CRS204196,,COURSE,204196: - Principles of Communication Systems Lab,,"Course Objectives:
 To equip/ familiarize students with basic mathematical tools for time and frequency domain analysis of
communication signal and systems.
 To acquaint the students with the fundamental principles of modulation process and different amplitude
and angle modulation systems.
 To introduce the students with the concept of Sampling theorem and pulse modulation techniques PAM,
PWM, PPM.
 To impart pre-requisites of digital communication systems and explore digital representation techniques
like PCM, DPCM, DM and ADM.
 To highlight the issues in baseband digital transmission such as data representation, synchronization,
multiplexing and ISI.
Course Outcomes: On completion of the course, learner will be able to -",PENDING
CO355,CRS204196,CO,CO1,,"To compute & compare the bandwidth and transmission power requirements by analyzing time and
frequency domain spectra of signal required for modulation schemes under study.",PENDING
CO356,CRS204196,CO,CO2,,"Describe and analyze the techniques of generation, transmission and reception of Amplitude
Modulation Systems.",PENDING
CO357,CRS204196,CO,CO3,,Explain generation and detection of FM systems and compare with AM systems.,PENDING
CO358,CRS204196,CO,CO4,,"Exhibit the importance of Sampling Theorem and correlate with Pulse Modulation technique (PAM,
PWM, and PPM).",PENDING
CO359,CRS204196,CO,CO5,,"Characterize the quantization process and elaborate digital representation techniques (PCM, DPCM, DM
and ADM).",PENDING
CO360,CRS204196,CO,CO6,,"Illustrate waveform coding, multiplexing and synchronization techniques and articulate their
importance in baseband digital transmission.
Course Contents",PENDING
UNT289,CO360,UNIT,Unit I: Signals & spectra (08 Hrs),,"Introduction to Communication System, Analog and Digital messages, regenerative repeaters, Signal
Bandwidth & Power. Size & classification of signal, exponential Fourier series, concept of negative
frequencies. Fourier transform and properties, Frequency shifting, Concept of baseband and bandpass
signals, Signal transmission through LTI system. Signal energy & Energy Spectral density. Signal power &
Power Spectral Density, Input and output PSD, PSD of modulated signal.
Mapping of Course CO1: To compute & compare the bandwidth and transmission power
Outcomes for Unit I requirements by analyzing time and frequency domain spectra of
signal required for modulation schemes under study.",PENDING
UNT290,UNT289,UNIT,Unit Ii: AM transmission & reception for signal tone (08 Hrs),,"Need for frequency translation, Amplitude modulation (DSB-C), Double sideband Suppressed carrier
(DSB-SC) modulation, Single sideband modulation ( SSB), Vestigial Sideband modulation
(VSB),Spectrum and Bandwidth of AM, DSB-SC, SSB & VSB, Calculation of modulation index for AM
wave, Modulation index for more than one modulating signals, Power and power efficiency, AM reception
Mapping of Course CO2: Describe and analyze the techniques of generation, transmission
Outcomes for Unit II and reception of Amplitude Modulation Systems.",PENDING
UNT291,UNT290,UNIT,Unit Iii: FM transmission & reception for signal tone (08 Hrs),,"Phase Modulation (PM) and Frequency Modulation (FM), Relationship between Phase and Frequency
Modulation, Modulation Index, Spectrum of FM (single tone): Feature of Bessel Coefficient, Power of FM
signal, Bandwidth of tone modulated FM signal, modulation index : AM vs. FM, Spectrum of constant
Bandwidth‟ FM, Narrowband and Wideband FM.
FM Modulators and Demodulators: FM generation by Armstrong‟s Indirect method, frequency
multiplication and application to FM, FM demodulator.
Mapping of Course CO3: Explain generation and detection of FM systems and compare with
Outcomes for Unit AM systems.
III",PENDING
UNT292,UNT291,UNIT,Unit Iv: Pulse Modulation (06 Hrs),,"Need of analog to digital conversion, sampling theorem for low pass signal in time domain, and Nyquist
criteria, Types of sampling- natural and flat top. Pulse amplitude modulation & concept of TDM: Channel
bandwidth for PAM, equalization, Signal Recovery through holding. Pulse Width Modulation (PWM) and
Pulse Position Modulation (PPM): Generation & Detection.
Mapping of Course CO4: Exhibit the importance of Sampling Theorem and correlate with
Outcomes for Unit IV Pulse Modulation techniques (PAM, PWM, and PPM)",PENDING
UNT293,UNT292,UNIT,Unit V: Digital Representation of Analog Signals (06 Hrs),,"Quantization of Signals: Quantization error, Uniform & Non-Uniform types of Quantization, Mid-rise &
Mid-tread Quantizer.
Companding: A-law & µ-law.
Pulse Code Modulation system: Generation & Reconstruction, Differential Pulse code modulation, Delta
Modulation, Adaptive Delta Modulation.
Mapping of Course CO5: Characterize the quantization process and elaborate digital
Outcomes for Unit V representation techniques (PCM, DPCM, DM and ADM).",PENDING
UNT294,UNT293,UNIT,Unit Vi: Baseband Digital Transmission (06 Hrs),,"Line codes: Properties and spectrum.
Digital Multiplexing and hierarchies: T1, AT&T, E1, CCITT, Scrambling & Unscrambling.
Synchronization: Carrier Synchronization, Bit Synchronization and Frame Synchronization. Intersymbol
Interference, Equalization.
Mapping of Course CO6: Illustrate waveform coding, multiplexing and synchronization
Outcomes for Unit VI techniques and articulate their importance in baseband digital
transmission.
Learning Resources
Text Books:
1. Taub, Schilling and Saha, “Principles of Communication Systems”, McGraw-Hill, 4th Edition.
2. B P Lathi, Zhi Ding, “Modern Analog and Digital Communication System”, Oxford University
Press, 4th Edition.
Reference Books:
1. Bernard Sklar and Prabitra Kumar Ray, “Digital Communications Fundamentals and Applications”,
Pearson Education 2nd Edition.
2. Wayne Tomasi, “Electronic Communications System”, Pearson Education, 5th Edition.
3. A.B Carlson, P B Crully and J C Rutledge, “Communication Systems”, Tata McGraw Hill
Publication, 5th Edition.
4. Simon Haykin, “Communication Systems”,John Wiley & Sons, 4th Edition.
MOOC / NPTEL Course:
1. NPTEL Course “Principles of Communication Systems-I”
https://nptel.ac.in/courses/108/104/108104091/
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)
204194: Object Oriented Programming
Teaching Scheme: Credit Examination Scheme:
Theory: 03 hrs. / week 03 In-Sem (Theory): 30 Marks
End Sem (Theory): 70 Marks
Prerequisite Courses, if any: --",PENDING
LAB290,UNT294,LAB,"Companion Course, if any: 204197 - Object Oriented Programming Lab",,"Course Objectives:
 Make the students familiar with basic concepts and techniques of object oriented programming in C++
To acquaint the students with the fundamental principles of modulation process and different amplitude
and angle modulation systems.
 Develop an ability to write programs in C++ for problem solving.
Course Outcomes: On completion of the course, learner will be able to -",PENDING
CO361,UNT294,CO,CO1,,Describe the principles of object oriented programming.,PENDING
CO362,UNT294,CO,CO2,,"Apply the concepts of data encapsulation, inheritance in C++.",PENDING
CO363,UNT294,CO,CO3,,Understand Operator overloading and friend functions in C++.,PENDING
CO364,UNT294,CO,CO4,,"Apply the concepts of classes, methods inheritance and polymorphism to write programs C++.",PENDING
CO365,UNT294,CO,CO5,,"Apply Templates, Namespaces and Exception Handling concepts to write programs in C++.",PENDING
CO366,UNT294,CO,CO6,,"Describe and use of File handling in C++.
Course Contents",PENDING
UNT295,CO366,UNIT,Unit I: Foundation of Object Oriented Programming (08 Hrs),,"Introduction to procedural, modular, object-oriented and generic programming techniques, Limitations of
procedural programming, Need of object-oriented programming, fundamentals of object-oriented
programming: objects, classes, data members, methods, messages, data encapsulation, data abstraction and
information hiding, inheritance, polymorphism. Inline functions, Function overloading, call by value and
call by reference, return by reference, functions with default arguments, this pointer, illustrative Simple
C++ Programs. Dynamic initialization of variables, memory management operators, Member dereferencing
operators, operator precedence, typecast operators, Scope resolution operators, arrays.
Mapping of Course CO1: Describe the principles of object oriented programming.
Outcomes for Unit I",PENDING
UNT296,UNT295,UNIT,Unit Ii: Classes & Objects (06 Hrs),,"Defining class, Defining member functions, static data members, static member functions, private data
members, public member functions, arrays of objects, objects as function arguments.
Constructors and Destructors: types of constructors, handling of multiple constructors, destructors.
(Complex Class & String Class)
Mapping of Course CO2: Apply the concepts of data encapsulation, inheritance in C++.
Outcomes for Unit II",PENDING
UNT297,UNT296,UNIT,Unit Iii: Operator Overloading (06 Hrs),,"Fundamentals of Operator Overloading, Restrictions on Operators Overloading, Operator Functions as
Class Members vs. as Friend Functions, Overloading Unary Operators, Overloading Binary Operators,
Overloading of operators using friend functions.
Mapping of Course CO3: Understand Operator overloading and friend functions in C++.
Outcomes for Unit
III",PENDING
UNT298,UNT297,UNIT,Unit Iv: Inheritance & Polymorphism (06 Hrs),,"Introduction to inheritance, base and derived classes, friend classes, types of inheritance, hybrid
inheritance, member access control, static class, multiple inheritance, ambiguity, virtual base class,
Introduction to polymorphism, pointers to objects, virtual functions, pure virtual functions, abstract base
class, Polymorphic class, virtual destructors, early and late binding, container classes, Contained classes,
Singleton class.
Mapping of Course CO4: Apply the concepts of classes, methods inheritance and
Outcomes for Unit IV polymorphism to write programs C++.",PENDING
UNT299,UNT298,UNIT,"Unit V: Templates, Namespaces and Exception handling (06 Hrs)",,"Templates: Introduction, Function template and class template, function overloading vs. function
templates
Namespaces: Introduction, Rules of namespaces
Exception handling: Introduction, basics of exception handling, exception handling mechanism, throwing
and catching mechanism, specifying exceptions, Multiple Exceptions, Exceptions with arguments C++
streams, stream classes, unformatted I/O, formatted I/O and I/O manipulators.
Mapping of Course CO5: Apply Templates, Namespaces and Exception Handling concepts to
Outcomes for Unit V write programs in C++.",PENDING
UNT300,UNT299,UNIT,Unit Vi: Working with files (06 Hrs),,"Introduction, classes for file Stream Operations, opening and closing files, detecting End_Of_File (EOF),
modes f File Opening, file pointers and manipulators, updating file, error handling during file operations.
Mapping of Course CO6: Describe and use of File handling in C++.
Outcomes for Unit VI
Learning Resources
Text Books:
1. E Balagurusamy, “Programming with C++”, Tata McGraw Hill, 3rd Edition.
2. Herbert Schildt, “The Complete Reference C++”, 4th Edition.
Reference Books:
1. Robert Lafore, “Object Oriented Programming in C++”, Sams Publishing, 4th Edition.
2. Matt Weisfeld, “The Object-Oriented Thought Process”, Pearson Education.
MOOC / NPTEL Courses:
1. NPTEL Course “Programming in Java”
https://nptel.ac.in/courses/106/105/106105191/
2. NPTEL Course “Programming in C++”
https://nptel.ac.in/courses/106/105/106105151/
Other Resources:
1. Bjarne Stroustrup, “A Tour of C++”.
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)",PENDING
LAB291,UNT300,LAB,204195: Signals & Control System Lab,,"| Teaching Scheme:           |     |     | Credit  |                           | Examination Scheme:  |
| -------------------------- | --- | --- | ------- | ------------------------- | -------------------- |",PENDING
LAB292,LAB291,LAB,Practical: 02 hrs. / week 01 Term Work: 50 Marks,,"Prerequisite Courses, if any: --
Companion Course, if any: 204192 - Signals & Systems",PENDING
CRS204193,,COURSE,204193: - Control systems,,"SIGNALS & SYSTEMS
Note:- Attempt any six exercises  from group A, eight exercises from group B and",PENDING
